label,text
0.0,If anyone calls for a treadmill say youll buy it. Make sure its working. I found an ad on Craigslist selling for  ltgt .
0.0,I absolutely LOVE South Park I only recently started watching the office.
0.0,Did you see that film
0.0,Pls speak with me. I wont ask anything other then you friendship.
0.0,Storming msg Wen u lift d phne, u say HELLO Do u knw wt is d real meaning of HELLO . . . Its d name of a girl.. . . . Yes.. And u knw who is dat girl Margaret Hello She is d girlfrnd f Grahmbell who invnted telphone... . . . . MoralOne can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .
0.0,Gud ni8.swt drms.take care
0.0,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
0.0,Anything lar then  not going home 4 dinner
0.0,ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE  hows bout u shexy Pete Xx
1.0,If you dont, your prize will go to another customer. TC at www.tc.biz 18 150pmin Polo Ltd Suite 373 London W1J 6HL Please call back if busy 
0.0,Did u fix the teethif not do it asap.ok take care.
0.0,So u wan 2 come for our dinner tonight a not
0.0,Hello.How u doingWhat u been up 2When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline
0.0,Its too latebut its k.wish you the same.
0.0,Hi. Hope ur day  good Back from walk, table booked for half eight. Let me know when ur coming over.
0.0,Oh yeah clearly its my fault
0.0,Dunno leh cant remember mayb lor. So wat time r we meeting tmr
0.0,Best msg Its hard to be with a person, when u know that one more step foward will make u fall in love.. amp One step back can ruin ur friendship.. good night ...
1.0,URGENT Your Mobile number has been awarded with a 2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
0.0,Helloooo... Wake up.. Sweet morning welcomes You Enjoy This Day with full of joy.. GUD MRNG.
0.0,Vikky, come around  ltTIMEgt ..
0.0,And how you will do that, princess 
0.0,I have gone into get info bt dont know what to do
0.0,Yeah, probably here for a while
0.0,Sent me ur email id soon
1.0,URGENT You have won a 1 week FREE membership in our 100,000 Prize Jackpot Txt the word CLAIM to No 81010 TC www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18
0.0,Im still pretty weak today .. Bad day 
0.0,Hey  Dont forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... childish smile ...
0.0,An excellent thought by a misundrstud frnd I knw u hate me bt the day wen ull knw the truth ull hate urself Gn
0.0,Hey Congrats 2u2. id luv 2 but ive had 2 go home
0.0,Dear where you. Call me
0.0,Xy trying smth now. U eat already We havent...
1.0,Urgent Please call 09061213237 from landline. 5000 cash or a luxury 4 Canary Islands Holiday await collection. TCs SAE PO Box 177. M227XY. 150ppm. 16
0.0,I donno its in your genes or something
1.0,XMAS iscoming  ur awarded either 500 CD gift vouchers  free entry 2 r 100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription 
0.0,Alex says hes not ok with you not being ok with it
0.0,Are u coming to the funeral home
0.0,My darling sister. How are you doing. Whens school resuming. Is there a minimum wait period before you reapply Do take care
0.0,I.ll hand her my phone to chat wit u
0.0,Well good morning mr . Hows london treatin ya treacle
0.0,I cant make it tonight
0.0,At WHAT TIME should i come tomorrow
0.0,About  ltgt bucks. The banks fees are fixed. Better to call the bank and find out.
0.0,I can. But it will tell quite long, cos i havent finish my film yet...
0.0,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  ltgt  dollars.
0.0,Hi missed your Call and my mumHas beendropping red wine all over theplace what is your adress
0.0,Ill be at yours in about 3 mins but look out for me
0.0,What you did in  leave.
0.0,Im coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now
0.0,Jolly good By the way,  will give u tickets for sat eve 7.30. Speak before then x
0.0,yeah, thats what I was thinking
0.0,K.kim going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1
0.0,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
0.0,My sister going to earn more than me da.
1.0,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX 1.50
0.0,Hahaha..use your brain dear
0.0,Jus finish watching tv... U
0.0,K, fyi Im back in my parents place in south tampa so I might need to do the deal somewhere else
0.0,Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU kiss
0.0,Kothi print out marandratha.
0.0,But we havent got da topic yet rite
0.0,Ok no problem... Yup im going to sch at 4 if i rem correctly...
0.0,Thanks, Ill keep that in mind
0.0,Aah bless Hows your arm
0.0,Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.
0.0,Gal n boy walking in d park. galcan i hold ur hand boyy do u think i would run away galno, jst wana c how it feels walking in heaven with an prince..GN
0.0,What makes you most happy
0.0,Wishing you a wonderful week.
0.0,Sweet heart how are you
0.0,Sir, waiting for your letter.
0.0,Dude im no longer a pisces. Im an aquarius now.
0.0,X course it 2yrs. Just so her messages on messenger lik you r sending me
0.0,I think steyn surely get one wicket
0.0,Neither in sterm voice  im studying. All fine with me Not sure the  thing will be resolved, tho. Anyway. Have a fab hols
0.0,Garbage bags, eggs, jam, bread, hannaford wheat chex
0.0,No. Its not pride. Im almost  ltgt  years old and shouldnt be takin money from my kid. Youre not supposed to have to deal with this stuff. This is grownup stuffwhy i dont tell you.
0.0,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.
0.0,My birthday is on feb  ltgt  da. .
0.0,So when do you wanna gym
0.0,Youd like that wouldnt you Jerk
0.0,Are u awake Is there snow there
0.0,And of course you should make a stink
1.0,u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wks free question follows, subsequent wks charged150pmsg.2 unsubscribe txt STOP 2 84128,custcare 08712405020
0.0,No go. No openings for that room til after thanksgiving without an upcharge.
0.0,When you guys planning on coming over
0.0,Wat  doing now
0.0,My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE  and I was waiting on the sofa.. ... .....  NAKED...
0.0,No sir. Thats why i had an 8hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
0.0,Do I I thought I put it back in the box
0.0,Im home...
0.0,No one interested. May be some business plan.
0.0,Yup its at paragon... I havent decided whether 2 cut yet... Hee...
0.0,Good morning princess Have a great day
0.0,Guai...  shd haf seen him when hes naughty...  so free today Can go jogging...
0.0,Aiyo cos i sms  then  neva reply so i wait 4  to reply lar. I tot  havent finish ur lab wat.
0.0,Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being SIMPLE is very difficult... 
0.0,Tell me something. Thats okay.
0.0,Ok
0.0,Hmm. Shall i bring a bottle of wine to keep us amused Just joking Ill still bring a bottle. Red or white See you tomorrow
0.0,This is ur face test  1 2 3 4 5 6 7 8 9  ltgt   select any number i will tell ur face astrology.... am waiting. quick reply...
0.0,Hey, iouri gave me your number, Im wylie, ryans friend
0.0,Yep get with the program. Youre slacking.
0.0,Im in inside office..still filling forms.don know when they leave me.
0.0,I think your mentor is , but not 100 percent sure.
1.0,Call 09095350301 and send our girls into erotic ecstacy. Just 60pmin. To stop texts call 08712460324 nat rate
1.0,Camera  You are awarded a SiPix Digital Camera call 09061221066 fromm landline. Delivery within 28 days.
1.0,A 400 XMAS REWARD IS WAITING FOR YOU Our computer has randomly picked you from our loyal mobile customers to receive a 400 reward. Just call 09066380611
0.0,Just trying to figure out when Im suppose to see a couple different people this week. We said wed get together but I didnt set dates
1.0,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13404. Call 08717507382 NOW
0.0,Hi mom we might be back later than  ltgt 
1.0,datingi have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence
0.0,Lol, oh you got a friend for the dog 
0.0,Ok., is any problem to u frm him Wats matter
0.0,K Ill head out in a few mins, see you there
0.0,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT amp HAVE A NICE SLEEP..SWEET DREAMS..
0.0,I cant pick the phone right now. Pls send a message
0.0,I dont want you to leave. But im barely doing what i can to stay sane. fighting with you constantly isnt helping.
1.0,The current leading bid is 151. To pause this auction send OUT. Customer Care 08718726270
1.0,Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or 250 cash every wk.TXT GREAT to 80878 httpwww.gr8prizes.com 08715705022
0.0,Somebody set up a website where you can play hold em using eve online spacebucks
0.0,Its sunny in california. The weathers just cool
1.0,You have 1 new message. Call 02070836089
0.0,I can make it up there, squeezed  ltgt  bucks out of my dad
0.0,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
0.0,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X
0.0,How do friends help us in problems They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
0.0,Im at work. Please call
0.0,I will be gentle baby Soon you will be taking all  ltgt  inches deep inside your tight pussy...
0.0,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE
0.0,Ok.ok ok..then..whats ur todays plan
0.0,Nt joking seriously i told
0.0,Watching ajith film ah
0.0,Ooooooh I forgot to tell u I can get on yoville on my phone
0.0,All done, all handed in. Dont know if mega shop in asda counts as celebration but thats what im doing
0.0,I dont know exactly could you ask chechi.
0.0,Dunno lei shd b driving lor cos i go sch 1 hr oni.
0.0,As in i want custom officer discount oh.
0.0,Thats necessarily respectful
0.0,Hi. Hope you had a good day. Have a better night.
0.0,And hes apparently bffs with carly quick now
0.0,HARD BUT TRUE How much you show amp  express your love to someone....that much it will hurt when they leave you or you get seperated...ud evening...
0.0,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
0.0,Hi babe its me thanks for coming even though it didnt go that welli just wanted my bed Hope to see you soon love and kisses xxx
0.0,So gd got free ice cream... I oso wan...
0.0,Pls give her prometazine syrup. 5mls then  ltgt mins later feed.
0.0,So how many days since then
0.0,Dear are you angry i was busy dear
0.0,Yup he msg me is tat yijue Then i tot its my group mate cos we meeting today mah... Im askin if  leaving earlier or wat mah cos mayb  haf to walk v far...
0.0,... Are you in the pub
0.0,There is a first time for everything 
0.0,Daddy, shu shu is looking 4 u... U wan me 2 tell him ure not in singapore or wat
0.0,I ask if u meeting da ge tmr nite...
0.0,Gr8. So how do you handle the victoria island traffic. Plus whens the album due
0.0,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
0.0,East coast
0.0,You should get more chicken broth if you want ramen unless theres some I dont know about
0.0,My slave I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone Bright light
0.0,Nope. I just forgot. Will show next week
0.0,So how are you really. What are you up to. Hows the masters. And so on.
0.0,Im at bruce amp fowler now but Im in my moms car so I cant park long story
0.0,I dont know oh. Hopefully this month.
0.0,Hi elaine, is todays meeting confirmed
0.0,Ok k..sry i knw 2 siva..tats y i askd..
0.0,Sorry, Ill call later
0.0,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
0.0,Otherwise had part time job natuition..
0.0,Oh yeah And my diet just flew out the window
